id, ime pesmi, billboard, id-izvajalec, popularnost, vrsta projekta
3e9HZxeyfWwjeyPAMmWSSQ, thank u. next, ('Thank U, Next', 'Ariana Grande'), {'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}, 86, samostojen projekt
3fpVWegR6YOS1Yk5HSMYIq, Paranoid, ('Paranoid', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 75, samostojen projekt
5lf3ajySox32qFvGEf2TFM, Southside, ('Southside', 'Lil Baby'), {'5f7VJjfbwm532GiveGC0ZK': 'Lil Baby'}, 61, samostojen projekt
4H7WNRErSbONkM06blBoGc, Stay, ('Stay', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 77, samostojen projekt
2UciqgwVDwro0fev3MFbxJ, ATM, ('ATM', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 68, samostojen projekt
6tZ3b7ik1QDXFAZlXib0YZ, Kevin’s Heart, ("Kevin's Heart", 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 72, samostojen projekt
09IOPhEh1OMe0HD9b36FJk, Over Now, ('Over Now', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 74, samostojen projekt
5lZZmityu9TAjNvSY6GLhR, Zack And Codeine, ('Zack And Codeine', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 71, samostojen projekt
5ffntNJnJOeFv7b7DCd0Bw, Takin' Shots, ("Takin' Shots", 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 71, samostojen projekt
1D2L6MefbXon28PzIk9I3r, 92 Explorer, ('92 Explorer', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 74, samostojen projekt
2qsQ8eVDPmobZpvDxQCVQu, Barbie Tingz, ('Barbie Tingz', 'Nicki Minaj'), {'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}, 64, samostojen projekt
4qWCFTuNnmGNdY4egtb4ZY, Otherside, ('Otherside', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 71, samostojen projekt
1ZemPoaj7LBj1RAQrb89EC, Blame It On Me, ('Blame It On Me', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 70, samostojen projekt
32lItqlMi4LBhb4k0BaSaC, Candy Paint, ('Candy Paint', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 79, samostojen projekt
0MrRAUcB8AZiB9ue2VOBYe, Sugar Wraith, ('Sugar Wraith', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 71, samostojen projekt
1AT4xjNarTswd0UZ5FlmKF, Motiv8, ('Motiv8', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 66, samostojen projekt
0R6Jlsq25eZB3Wftpxi3oF, Jonestown (Interlude), ('Jonestown (Interlude)', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 62, samostojen projekt
0bhnUFDQFCEHCBlsQfHnj5, Photograph, ('Photograph', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 64, samostojen projekt
5sWbwccBcyHsg5LEKWGZo9, BRACKETS, ('Brackets', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 61, samostojen projekt
1zB4vmk8tFRmM9UULNzbLB, Thunder, ('Thunder', 'Imagine Dragons'), {'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'}, 84, samostojen projekt
0Px86mRlxdB3YqpK6KXWlr, Once an Addict - Interlude, ('Once An Addict (Interlude)', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 58, samostojen projekt
52okn5MNA47tk87PeZJLEL, Let You Down, ('Let You Down', 'NF'), {'6fOMl44jA4Sp5b9PpYCkzz': 'NF'}, 81, samostojen projekt
4YwNf1fLZt9IQhJeHNWfBi, Intro, ('Intro', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 55, samostojen projekt
74cVJfmK18rhWnscIpGXjt, Thru Your Phone, ('Thru Your Phone', 'Cardi B'), {'4kYSro6naA4h99UJvo89HB': 'Cardi B'}, 67, samostojen projekt
75ZvA4QfFiZvzhj2xkaWAh, I Fall Apart, ('I Fall Apart', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 82, samostojen projekt
7y9iMe8SOB6z3NoHE2OfXl, Bad At Love, ('Bad At Love', 'Halsey'), {'26VFTg2z8YR0cCuwLzESi2': 'Halsey'}, 76, samostojen projekt
17Yq72h0p15OhCbZ5lJ5gd, Bickenhead, ('Bickenhead', 'Cardi B'), {'4kYSro6naA4h99UJvo89HB': 'Cardi B'}, 63, samostojen projekt
7DKS0rX27cCEPsK0R6tFWS, Wasted Times, ('Wasted Times', 'The Weeknd'), {'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}, 69, samostojen projekt
7p2ewixAShLpjDZrnzZK7c, Get Up 10, ('Get Up 10', 'Cardi B'), {'4kYSro6naA4h99UJvo89HB': 'Cardi B'}, 63, samostojen projekt
1vBeIXlzbAieGoDqInav5j, Money Bag, ('Money Bag', 'Cardi B'), {'4kYSro6naA4h99UJvo89HB': 'Cardi B'}, 62, samostojen projekt
4ppTAJUbNXELZcoUaL90wo, Try Me, ('Try Me', 'The Weeknd'), {'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}, 69, samostojen projekt
0Nwar8rweBUyfyuoyjjUvk, Privilege, ('Privilege', 'The Weeknd'), {'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}, 65, samostojen projekt
0709StHzSeXpdj2zmqF2o2, Tempo, ('Tempo', 'Chris Brown'), {'7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'}, 63, samostojen projekt
5Z3GHaZ6ec9bsiI5BenrbY, Young Dumb & Broke, ('Young Dumb & Broke', 'Khalid'), {'6LuN9FCkKOj5PcnpouEgny': 'Khalid'}, 82, samostojen projekt
7CkbRn6S0itJqcqn88AtSV, going down!, ('Going Down!', 'XXXTENTACION'), {'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}, 67, samostojen projekt
6ufrOaf4v6Qady6GiIpQ0s, Everybody Hates Me, ('Everybody Hates Me', 'The Chainsmokers'), {'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers'}, 67, samostojen projekt
7qiZfU4dY1lWllzX7mPBI3, Shape of You, ('Shape Of You', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 84, samostojen projekt
1mXVgsBdtIVeCLJnSnmtdV, Too Good At Goodbyes, ('Too Good At Goodbyes', 'Sam Smith'), {'2wY79sveU1sp5g7SokKOiI': 'Sam Smith'}, 81, samostojen projekt
5qN4HFkapdAOV94XPryVof, Black Panther, ('Black Panther', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 57, samostojen projekt
4haJoBPbPj9QFKNpp9e8kx, Diplomatic Immunity, ('Diplomatic Immunity', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 56, samostojen projekt
58kZ9spgxmlEznXGu6FPdQ, Sick Boy, ('Sick Boy', 'The Chainsmokers'), {'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers'}, 73, samostojen projekt
0pqnGHJpmpxLKifKRmU6WP, Believer, ('Believer', 'Imagine Dragons'), {'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'}, 86, samostojen projekt
7hdw5gAGMyyn9z0XgfTv1j, NO NAME, ('No Name', 'NF'), {'6fOMl44jA4Sp5b9PpYCkzz': 'NF'}, 67, samostojen projekt
49K3jbwZmZKaDGTfjpIVg0, My Dawg, ('My Dawg', 'Lil Baby'), {'5f7VJjfbwm532GiveGC0ZK': 'Lil Baby', '0VRj0yCOv2FXJNP47XQnx5': 'Quavo', '6i392l38cR3uBPF0DbNs7S': 'Quality Control', '46SHBwWsqBkxI7EeeBEQG7': 'Kodak Black', '3tJoFztHeIJkJWMrx0td2f': 'Moneybagg Yo'}, 61, sodelovanje na projektu
2yLa0QULdQr0qAIvVwN6B5, ...Ready For It?, ('...Ready For It?', 'Taylor Swift'), {'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'}, 68, samostojen projekt
0KKkJNfGyhkQ5aFogxQAPU, That's What I Like, ("That's What I Like", 'Bruno Mars'), {'0du5cEVh5yTK9QJze8zA0C': 'Bruno Mars'}, 81, samostojen projekt
1JbR9RDP3ogVNEWFgNXAjh, Look What You Made Me Do, ('Look What You Made Me Do', 'Taylor Swift'), {'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'}, 73, samostojen projekt
4iTyf5pLZMOR8YrEZgSopo, Believe, ('Believe', 'Eminem'), {'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}, 63, samostojen projekt
7KXjTSCq5nL1LoYtL7XAwS, HUMBLE., ('Humble.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 81, samostojen projekt
7JJmb5XwzOO8jgpou264Ml, There's Nothing Holdin' Me Back, ("There's Nothing Holdin' Me Back", 'Shawn Mendes'), {'7n2wHs1TKAczGzO7Dd2rGr': 'Shawn Mendes'}, 81, samostojen projekt
6IvespQWGW4USXwexlVKDm, Untouchable, ('Untouchable', 'Eminem'), {'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'}, 53, samostojen projekt
5yuShbu70mtHXY0yLzCQLQ, Go Flex, ('Go Flex', 'Post Malone'), {'246dkjvS1zLTtiykXe5h60': 'Post Malone'}, 78, samostojen projekt
5XQMr19TL7Mfksq9zihbOu, Questions, ('Questions', 'Chris Brown'), {'7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'}, 65, samostojen projekt
1dNIEtp7AY3oDAKCGg2XkH, Something Just Like This, ('Something Just Like This', 'The Chainsmokers & Coldplay'), {'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers', '4gzpq5DPGxSnKTe4SA8HAU': 'Coldplay'}, 75, sodelovanje na projektu
1GwMQaZz6Au3QLDbjbMdme, Call It What You Want, ('Call It What You Want', 'Taylor Swift'), {'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'}, 63, samostojen projekt
12WvaS3V4dPRBU2o37vX69, Gorgeous, ('Gorgeous', 'Taylor Swift'), {'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'}, 66, samostojen projekt
152lZdxL1OR0ZMW6KquMif, Location, ('Location', 'Khalid'), {'6LuN9FCkKOj5PcnpouEgny': 'Khalid'}, 80, samostojen projekt
3lyeSiAIdLoZUHhV8psOTI, Feed Me Dope, ('Feed Me Dope', 'Future'), {'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}, 54, samostojen projekt
3IJ6BBFLD2I2CH3hHFQj3O, 4 da Gang, ('4 Da Gang', 'Future'), {'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}, 52, samostojen projekt
2BJpuAoDeQ1QuPvnryfAWK, No Promises, ('No Promises', 'A Boogie Wit da Hoodie'), {'31W5EY0aAly4Qieq6OFu6I': 'A Boogie Wit da Hoodie'}, 58, samostojen projekt
3AMnOVxEHUgVrythGgqPhI, Say A', ("Say A'", 'A Boogie Wit da Hoodie'), {'31W5EY0aAly4Qieq6OFu6I': 'A Boogie Wit da Hoodie'}, 64, samostojen projekt
5SE57ljOIUJ1ybL9U6CuBH, DNA, ('DNA', 'BTS'), {'3Nrfpe0tUJi4K4DXYWgMUX': 'BTS'}, 71, samostojen projekt
1RouRzlg8OKFeqc6LvdxmB, Felices los 4, ('Felices Los 4', 'Maluma'), {'1r4hJ1h58CWwUQe3MxPuau': 'Maluma'}, 76, samostojen projekt
0VgkVdmE4gld66l8iyGjgx, Mask Off, ('Mask Off', 'Future'), {'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}, 78, samostojen projekt
0kN8xEmgMW9mh7UmDYHlJP, Versace on the Floor, ('Versace On The Floor', 'Bruno Mars'), {'0du5cEVh5yTK9QJze8zA0C': 'Bruno Mars'}, 74, samostojen projekt
5TXDeTFVRVY7Cvt0Dw4vWW, Revenge, ('Revenge', 'XXXTENTACION'), {'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}, 74, samostojen projekt
37F0uwRSrdzkBiuj0D5UHI, Reminder, ('Reminder', 'The Weeknd'), {'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}, 70, samostojen projekt
6HZILIRieu8S0iqY8kIKhj, DNA., ('DNA.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 77, samostojen projekt
2H3wWrnO758y0fPH7Ilerg, Depression & Obsession, ('Depression & Obsession', 'XXXTENTACION'), {'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}, 71, samostojen projekt
2UwbhMie1EAYuTZ0QXeMwl, Save Me, ('Save Me', 'XXXTENTACION'), {'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}, 69, samostojen projekt
2yZax79pOrYuyIFVW2cZY2, Carry On, ('Carry On', 'XXXTENTACION'), {'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}, 74, samostojen projekt
7i2DJ88J7jQ8K7zqFX2fW8, Now Or Never, ('Now Or Never', 'Halsey'), {'26VFTg2z8YR0cCuwLzESi2': 'Halsey'}, 71, samostojen projekt
6PCUP3dWmTjcTtXY02oFdT, Castle on the Hill, ('Castle On The Hill', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 78, samostojen projekt
6KjbNLbRjuoa8rEq5yNA6H, Honest, ('Honest', 'The Chainsmokers'), {'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers'}, 61, samostojen projekt
2Vf2Pflg5rTWSvSCK4qq4A, Privacy, ('Privacy', 'Chris Brown'), {'7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'}, 63, samostojen projekt
3umS4y3uQDkqekNjVpiRUs, El Amante, ('El Amante', 'Nicky Jam'), {'1SupJlEpv7RS2tPNRaHViT': 'Nicky Jam'}, 71, samostojen projekt
5mCPDVBb16L4XQwDdbRUpz, Passionfruit, ('Passionfruit', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 78, samostojen projekt
6Na5uKk5SsqZimk0hAWo8y, Signs, ('Signs', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 69, samostojen projekt
6b8Be6ljOzmkOmFslEb23P, 24K Magic, ('24K Magic', 'Bruno Mars'), {'0du5cEVh5yTK9QJze8zA0C': 'Bruno Mars'}, 76, samostojen projekt
1SJtlNRJDeYHioymcvsqev, Crying in the Club, ('Crying In The Club', 'Camila Cabello'), {'4nDoRrQiYLoBzwC5BhVJzF': 'Camila Cabello'}, 73, samostojen projekt
1EaKU4dMbesXXd3BrLCtYG, ELEMENT., ('Element.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 70, samostojen projekt
6gBFPUFcJLzWGx4lenP6h2, goosebumps, ('Goosebumps', 'Travis Scott'), {'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}, 82, samostojen projekt
7floNISpH8VF4z4459Qo18, Look At Me!, ('Look At Me!', 'XXXTENTACION'), {'15UsOTVnJzReFVN1VCnxy4': 'XXXTENTACION'}, 76, samostojen projekt
6UjfByV1lDLW0SOVQA4NAi, Gyalchester, ('Gyalchester', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 68, samostojen projekt
15vzANxN8G9wWfwAJLLMCg, Paris, ('Paris', 'The Chainsmokers'), {'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers'}, 74, samostojen projekt
5oO3drDxtziYU2H1X23ZIp, Love On The Brain, ('Love On The Brain', 'Rihanna'), {'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'}, 76, samostojen projekt
6yIdwnpDHufLWgQcveTPMk, I Don’t Wanna Live Forever (Fifty Shades Darker), ("I Don't Wanna Live Forever (Fifty Shades Darker)", 'Zayn / Taylor Swift'), {'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '5ZsFI1h6hIdQRw2ti0hz81': 'ZAYN'}, 75, sodelovanje na projektu
0afhq8XCExXpqazXczTSve, Galway Girl, ('Galway Girl', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 79, samostojen projekt
2Gl0FzuLxflY6nPifJp5Dr, First Time, ('First Time', 'Kygo & Ellie Goulding'), {'23fqKkggKUBHNkbKtXEls4': 'Kygo', '0X2BH1fck6amBIoJhDVmmJ': 'Ellie Goulding'}, 69, sodelovanje na projektu
4BHSjbYylfOH5WAGusDyni, YAH., ('Yah.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 62, samostojen projekt
0AS63m1wHv9n4VVRizK6Hc, Mercy, ('Mercy', 'Shawn Mendes'), {'7n2wHs1TKAczGzO7Dd2rGr': 'Shawn Mendes'}, 79, samostojen projekt
2LTlO3NuNVN70lp2ZbVswF, FEEL., ('Feel.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 62, samostojen projekt
6IZvVAP7VPPnsGX6bvgkqg, PRIDE., ('Pride.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 63, samostojen projekt
06FCvd7rrRcF3DdvWH5Isp, LUST., ('Lust.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 62, samostojen projekt
23luOrEVHMfoX0AhfbQuS6, FEAR., ('Fear.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 62, samostojen projekt
5p3NP9mQblDsVJLdfNZJ3I, GOD., ('God.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 61, samostojen projekt
6I6NX6tjGsxFAsIfGzY9lJ, Deja Vu, ('Deja Vu', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 68, samostojen projekt
1n4jwRVXdkK2U34nBDUKKT, BLOOD., ('Blood.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 58, samostojen projekt
0y9uTzK9cNKSAEHnpeRG8C, DUCKWORTH., ('Duckworth.', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 62, samostojen projekt
343YBumqHu19cGoGARUTsd, Fake Love, ('Fake Love', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 72, samostojen projekt
05KOgYg8PGeJyyWBPi5ja8, Free Smoke, ('Free Smoke', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 63, samostojen projekt
0wfbD5rAksdXUzRvMfM3x5, The One, ('The One', 'The Chainsmokers'), {'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers'}, 62, samostojen projekt
4GkkxswcdEt1tkSyiRzgnC, Draco, ('Draco', 'Future'), {'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}, 54, samostojen projekt
2XlHu0HcujBCkWMdIAvrqt, Blem, ('Blem', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 64, samostojen projekt
6n3HGiq4v35D6eFOSwqYuo, Teenage Fever, ('Teenage Fever', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 70, samostojen projekt
1zayuwd1YLZsYDArkruHdL, The Heart Part 4, ('The Heart Part 4', 'Kendrick Lamar'), {'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}, 48, samostojen projekt
13e6f8t7RKXuxZ0JdaaJRG, Jorja Interlude, ('Jorja Interlude', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 59, samostojen projekt
76gUmNLXGQVOsGhfcshkFP, Madiba Riddim, ('Madiba Riddim', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 62, samostojen projekt
2KvHC9z14GSl4YpkNMX384, Do Not Disturb, ('Do Not Disturb', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 68, samostojen projekt
5f5r2N4Lp9WoULWPH9zp2W, Can't Have Everything, ("Can't Have Everything", 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 58, samostojen projekt
4F7A0DXBrmUAkp32uenhZt, Party Monster, ('Party Monster', 'The Weeknd'), {'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}, 69, samostojen projekt
6MbH1QiphMCPTqVEVC7UYi, Nothings Into Somethings, ('Nothings Into Somethings', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 57, samostojen projekt
2Na0z2gfN67Rzf0vp74Wi3, Lose You, ('Lose You', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 56, samostojen projekt
2dfqS3MRtbLZSZA1IL8xY5, Skepta Interlude, ('Skepta Interlude', 'Drake'), {'3TVXtAsR1Inumwj472S9r4': 'Drake'}, 57, samostojen projekt
0j8zLbIueSkVqB3Tl6PsjA, Regret In Your Tears, ('Regret In Your Tears', 'Nicki Minaj'), {'0hCNtLu0JehylgoiP8L4Gh': 'Nicki Minaj'}, 53, samostojen projekt
51ChrwmUPDJvedPQnIU8Ls, Dive, ('Dive', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 76, samostojen projekt
2RttW7RAu5nOAfq6YFvApB, Happier, ('Happier', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 81, samostojen projekt
5HDPtsnyb3maFmPL8LLUTG, New Man, ('New Man', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 70, samostojen projekt
4VuS959DSpr82t3qBqCrWG, Supermarket Flowers, ('Supermarket Flowers', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 76, samostojen projekt
2pJZ1v8HezrAoZ0Fhzby92, What Do I Know?, ('What Do I Know?', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 71, samostojen projekt
6PJ8FF6UR8FZXfEvpHkIVN, How Would You Feel (Paean), ('How Would You Feel (Paean)', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 70, samostojen projekt
7oolFzHipTMg2nL7shhdz2, Eraser, ('Eraser', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 66, samostojen projekt
2dfHh7ECGxfNqZTQno09Vk, Hearts Don't Break Around Here, ("Hearts Don't Break Around Here", 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 70, samostojen projekt
3Lfiu5sZ4M4B6JaKMBc0FU, Barcelona, ('Barcelona', 'Ed Sheeran'), {'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}, 70, samostojen projekt
3QGsuHI8jO1Rx4JWLUh9jd, Treat You Better, ('Treat You Better', 'Shawn Mendes'), {'7n2wHs1TKAczGzO7Dd2rGr': 'Shawn Mendes'}, 82, samostojen projekt
5W9QCBJ6Em0XWX333YrNhc, Rent Money, ('Rent Money', 'Future'), {'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}, 56, samostojen projekt
4XaW4jIud5YxwV4QRJOb40, Super Trapper, ('Super Trapper', 'Future'), {'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}, 48, samostojen projekt
2IG6Te7JyvrtqhFeOF7le4, Zoom, ('Zoom', 'Future'), {'1RyvyyTE3xzB2ZywiAwp0i': 'Future'}, 47, samostojen projekt
7BiELrM90hRxpozaIXbsLw, Sex With Me, ('Sex With Me', 'Rihanna'), {'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'}, 62, samostojen projekt
3MEYFivt6bilQ9q9mFWZ4g, Alone, ('Alone', 'Marshmello'), {'64KEffDW9EtZ1y2vBYgq8T': 'Marshmello'}, 76, samostojen projekt
57IT5XRc5ImuTqxwrFZFdd, Not Afraid Anymore, ('Not Afraid Anymore', 'Halsey'), {'26VFTg2z8YR0cCuwLzESi2': 'Halsey'}, 52, samostojen projekt
0utlOiJy2weVl9WTkcEWHy, Neighbors, ('Neighbors', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 70, samostojen projekt
0ESJlaM8CE1jRWaNtwSNj8, beibs in the trap, ('Beibs In The Trap', 'Travis Scott'), {'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}, 69, samostojen projekt
6AGON2BGdPmPMJGiiNuuwl, Immortal, ('Immortal', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 64, samostojen projekt
7gcMKL3lnDxsp4bIXyv6Zk, Shaky Shaky, ('Shaky Shaky', 'Daddy Yankee'), {'4VMYDCV2IEDYJArk749S6m': 'Daddy Yankee'}, 66, samostojen projekt
3pjUyVbFmM96tYhSaKJwTt, Change, ('Change', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 63, samostojen projekt
0HtOJj7Kl74s1Ngf3MWeif, She's Mine Pt. 1, ("She's Mine Pt.1", 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 60, samostojen projekt
2z3joGXrdGL2iEjIKQTiN1, Ville Mentality, ('Ville Mentality', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 61, samostojen projekt
3MWlVSkoLS1e66nlZ2tuWJ, For Whom The Bell Tolls, ('For Whom The Bell Tolls', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 58, samostojen projekt
4mU5iXHeLgbR94siF7p1sY, Six Feet Under, ('Six Feet Under', 'The Weeknd'), {'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}, 65, samostojen projekt
77IAeEz8LEchPN8UNjaTJ2, Foldin Clothes, ('Foldin Clothes', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 58, samostojen projekt
1vvnYpYEMVB4aq9I6tHIEB, 4 Your Eyez Only, ('4 Your Eyez Only', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 62, samostojen projekt
0eneujAc4PxkdjP25Gsue1, False Prophets, ('False Prophets', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 58, samostojen projekt
1wIQtB3UQ1TfjNMZZqO6eh, everybody dies, ('Everybody Dies', 'J. Cole'), {'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}, 59, samostojen projekt
2Ch7LmS7r2Gy2kc64wv3Bz, Die For You, ('Die For You', 'The Weeknd'), {'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}, 72, samostojen projekt
4pAl7FkDMNBsjykPXo91B3, Needed Me, ('Needed Me', 'Rihanna'), {'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'}, 72, samostojen projekt
